"","lon","lat"
"51988",-73.9098661848059,40.666321087836
"124483",-73.9098661848059,40.666321087836
"124484",-73.9098661848059,40.666321087836
"125650",-73.9098661848059,40.666321087836
"55493",-73.9099020383054,40.6664638444374
"51993",-73.9098841115365,40.6663924661384
"53102",-73.9098841115365,40.6663924661384
"53573",-73.9098841115365,40.6663924661384
"53574",-73.9098841115365,40.6663924661384
"53622",-73.9098841115365,40.6663924661384
"54120",-73.9098841115365,40.6663924661384
"54586",-73.9098841115365,40.6663924661384
"54594",-73.9098841115365,40.6663924661384
"54674",-73.9098841115365,40.6663924661384
"54866",-73.9098841115365,40.6663924661384
"54884",-73.9098841115365,40.6663924661384
"55174",-73.9098841115365,40.6663924661384
"55179",-73.9098841115365,40.6663924661384
"124710",-73.9098841115365,40.6663924661384
"124711",-73.9098841115365,40.6663924661384
"125769",-73.9098841115365,40.6663924661384
"125770",-73.9098841115365,40.6663924661384
"125771",-73.9098841115365,40.6663924661384
"126395",-73.9098841115365,40.6663924661384
"126410",-73.9098841115365,40.6663924661384
"167177",-73.9098841115365,40.6663924661384
"169920",-73.9098841115365,40.6663924661384
"173102",-73.9098841115365,40.6663924661384
"173103",-73.9098841115365,40.6663924661384
"51480",-73.9092398196675,40.6657030200286
"51485",-73.9092398196675,40.6657030200286
"51523",-73.9092398196675,40.6657030200286
"51525",-73.9092398196675,40.6657030200286
"51528",-73.9092398196675,40.6657030200286
"52158",-73.9092398196675,40.6657030200286
"52232",-73.9092398196675,40.6657030200286
"53243",-73.9092398196675,40.6657030200286
"53245",-73.9092398196675,40.6657030200286
"53604",-73.9092398196675,40.6657030200286
"125620",-73.9092398196675,40.6657030200286
"125622",-73.9092398196675,40.6657030200286
"125623",-73.9092398196675,40.6657030200286
"125624",-73.9092398196675,40.6657030200286
"125625",-73.9092398196675,40.6657030200286
"125626",-73.9092398196675,40.6657030200286
"125639",-73.9092398196675,40.6657030200286
"125966",-73.9092398196675,40.6657030200286
"125967",-73.9092398196675,40.6657030200286
"125968",-73.9092398196675,40.6657030200286
"125979",-73.9092398196675,40.6657030200286
