"","lon","lat"
"155107",-73.9176723770534,40.8135115239382
"21637",-73.9181696943902,40.8145054673278
"21824",-73.9181696943902,40.8145054673278
"22707",-73.9181696943902,40.8145054673278
"24265",-73.9181696943902,40.8145054673278
"108111",-73.9181696943902,40.8145054673278
"108257",-73.9181696943902,40.8145054673278
"108737",-73.9181696943902,40.8145054673278
"108806",-73.9179730585457,40.8128337918326
"23952",-73.9183223556305,40.8137480323309
"23086",-73.9185776860373,40.8147006314107
"108345",-73.9185776860373,40.8147006314107
"23611",-73.9189696485372,40.8132269918556
"22859",-73.9187437882475,40.81476662191
"23956",-73.9187437882475,40.81476662191
"24139",-73.9187437882475,40.81476662191
"107848",-73.9187437882475,40.81476662191
"108443",-73.9187437882475,40.81476662191
"108528",-73.9187437882475,40.81476662191
"155256",-73.9183909347207,40.8137974858902
"21715",-73.9187556415084,40.8139349795612
"22728",-73.9185895279321,40.8138799679485
"23129",-73.9185895279321,40.8138799679485
"23206",-73.9185895279321,40.8138799679485
"23438",-73.9185895279321,40.8138799679485
"23439",-73.9185895279321,40.8138799679485
"156764",-73.9185895279321,40.8138799679485
"166016",-73.9185895279321,40.8138799679485
"22168",-73.9170818371417,40.8148642486481
"22169",-73.9170818371417,40.8148642486481
"23540",-73.9170818371417,40.8148642486481
"21972",-73.9184000764697,40.8151808321158
"108695",-73.9184306533236,40.8138139823293
"108697",-73.9184306533236,40.8138139823293
"169291",-73.9184306533236,40.8138139823293
"22030",-73.9169564552326,40.8140132946511
"22391",-73.9169564552326,40.8140132946511
"23359",-73.9169564552326,40.8140132946511
"23935",-73.9169564552326,40.8140132946511
"22241",-73.9157178276261,40.8136144111547
"22243",-73.9157178276261,40.8136144111547
"22276",-73.9157178276261,40.8136144111547
"22564",-73.9157178276261,40.8136144111547
"23321",-73.9157178276261,40.8136144111547
"108444",-73.9157178276261,40.8136144111547
"108445",-73.9157178276261,40.8136144111547
"108618",-73.9157178276261,40.8136144111547
"108787",-73.9157178276261,40.8136144111547
"108805",-73.9157178276261,40.8136144111547
"166965",-73.9190441206099,40.8143715932563
