"","lon","lat"
"9274",-73.9431593770032,40.7965013749246
"9385",-73.9431593770032,40.7965013749246
"9742",-73.9431593770032,40.7965013749246
"10356",-73.9431593770032,40.7965013749246
"10357",-73.9431593770032,40.7965013749246
"10384",-73.9431593770032,40.7965013749246
"10396",-73.9431593770032,40.7965013749246
"10409",-73.9431593770032,40.7965013749246
"10616",-73.9431593770032,40.7965013749246
"102077",-73.9431593770032,40.7965013749246
"163545",-73.9431593770032,40.7965013749246
"163761",-73.9431593770032,40.7965013749246
"163762",-73.9431593770032,40.7965013749246
"9314",-73.9431738120051,40.7965151056872
"9496",-73.9431738120051,40.7965151056872
"9600",-73.9431738120051,40.7965151056872
"9601",-73.9431738120051,40.7965151056872
"9847",-73.9431738120051,40.7965151056872
"9901",-73.9431738120051,40.7965151056872
"9902",-73.9431738120051,40.7965151056872
"10363",-73.9431738120051,40.7965151056872
"8446",-73.9421215698603,40.7979445858043
"8503",-73.9421215698603,40.7979445858043
"8750",-73.9421215698603,40.7979445858043
"8770",-73.9421215698603,40.7979445858043
"9383",-73.9421215698603,40.7979445858043
"9677",-73.9421215698603,40.7979445858043
"9812",-73.9421215698603,40.7979445858043
"9835",-73.9421215698603,40.7979445858043
"9871",-73.9421215698603,40.7979445858043
"9882",-73.9421215698603,40.7979445858043
"10057",-73.9421215698603,40.7979445858043
"10416",-73.9421215698603,40.7979445858043
"10482",-73.9421215698603,40.7979445858043
"10550",-73.9421215698603,40.7979445858043
"11876",-73.9421215698603,40.7979445858043
"12518",-73.9421215698603,40.7979445858043
"12519",-73.9421215698603,40.7979445858043
"12520",-73.9421215698603,40.7979445858043
"12567",-73.9421215698603,40.7979445858043
"102391",-73.9421215698603,40.7979445858043
"102393",-73.9421215698603,40.7979445858043
"102490",-73.9421215698603,40.7979445858043
"102543",-73.9421215698603,40.7979445858043
"102553",-73.9421215698603,40.7979445858043
"102613",-73.9421215698603,40.7979445858043
"102709",-73.9421215698603,40.7979445858043
"102852",-73.9421215698603,40.7979445858043
"103124",-73.9421215698603,40.7979445858043
"160436",-73.9421215698603,40.7979445858043
