"","lon","lat"
"23980",-73.9218231160538,40.8105583467054
"21569",-73.9219497317489,40.8104047279807
"22025",-73.9219497317489,40.8104047279807
"22615",-73.9219497317489,40.8104047279807
"22616",-73.9219497317489,40.8104047279807
"22813",-73.9219497317489,40.8104047279807
"22821",-73.9219497317489,40.8104047279807
"22822",-73.9219497317489,40.8104047279807
"22823",-73.9219497317489,40.8104047279807
"22827",-73.9219497317489,40.8104047279807
"22830",-73.9219497317489,40.8104047279807
"22834",-73.9219497317489,40.8104047279807
"22905",-73.9219497317489,40.8104047279807
"23027",-73.9219497317489,40.8104047279807
"23078",-73.9219497317489,40.8104047279807
"23455",-73.9219497317489,40.8104047279807
"23460",-73.9219497317489,40.8104047279807
"23541",-73.9219497317489,40.8104047279807
"108867",-73.9219497317489,40.8104047279807
"163215",-73.9219497317489,40.8104047279807
"163216",-73.9219497317489,40.8104047279807
"163221",-73.9219497317489,40.8104047279807
"163222",-73.9219497317489,40.8104047279807
"21687",-73.9221653960148,40.8113298455152
"21739",-73.9221653960148,40.8113298455152
"22102",-73.9221653960148,40.8113298455152
"22179",-73.9221653960148,40.8113298455152
"22191",-73.9221653960148,40.8113298455152
"22371",-73.9221653960148,40.8113298455152
"22374",-73.9221653960148,40.8113298455152
"22399",-73.9221653960148,40.8113298455152
"22501",-73.9221653960148,40.8113298455152
"22508",-73.9221653960148,40.8113298455152
"22512",-73.9221653960148,40.8113298455152
"22544",-73.9221653960148,40.8113298455152
"22546",-73.9221653960148,40.8113298455152
"22561",-73.9221653960148,40.8113298455152
"22607",-73.9221653960148,40.8113298455152
"22689",-73.9221653960148,40.8113298455152
"22691",-73.9221653960148,40.8113298455152
"22692",-73.9221653960148,40.8113298455152
"23304",-73.9221653960148,40.8113298455152
"23661",-73.9221653960148,40.8113298455152
"23785",-73.9221653960148,40.8113298455152
"108258",-73.9221653960148,40.8113298455152
"108495",-73.9221653960148,40.8113298455152
"108811",-73.9221653960148,40.8113298455152
"108812",-73.9221653960148,40.8113298455152
"108832",-73.9221653960148,40.8113298455152
"108843",-73.9221653960148,40.8113298455152
