"","lon","lat"
"93184",-74.0819640212388,40.6209394178519
"93185",-74.0819640212388,40.6209394178519
"93186",-74.0819640212388,40.6209394178519
"93231",-74.0818918395954,40.6208269327894
"93232",-74.0818918395954,40.6208269327894
"93471",-74.0818918395954,40.6208269327894
"93910",-74.0818918395954,40.6208269327894
"95018",-74.0818918395954,40.6208269327894
"151157",-74.0818918395954,40.6208269327894
"151656",-74.0818918395954,40.6208269327894
"153943",-74.0818918395954,40.6208269327894
"158002",-74.0818918395954,40.6208269327894
"93571",-74.0830421034344,40.6188718149488
"93999",-74.0828007206788,40.6188363067514
"93490",-74.0834918021932,40.6184240878815
"93587",-74.0832684310223,40.6183885675824
"151128",-74.0836082296136,40.6193517434303
"93234",-74.0826376219028,40.6180239652368
"93235",-74.0826376219028,40.6180239652368
"93236",-74.0826376219028,40.6180239652368
"94596",-74.0826376219028,40.6180239652368
"93356",-74.0836761222834,40.6189152718924
"93357",-74.0836761222834,40.6189152718924
"93358",-74.0836761222834,40.6189152718924
"93586",-74.0836761222834,40.6189152718924
"93589",-74.0836761222834,40.6189152718924
"93590",-74.0836761222834,40.6189152718924
"93970",-74.0836761222834,40.6189152718924
"94046",-74.0836761222834,40.6189152718924
"94602",-74.0836761222834,40.6189152718924
"151903",-74.0836761222834,40.6189152718924
"153415",-74.0836761222834,40.6189152718924
"152033",-74.0813188139457,40.6176406346156
"93159",-74.0835726794986,40.6197278059503
"93160",-74.0835726794986,40.6197278059503
"93582",-74.0835726794986,40.6197278059503
"93831",-74.0835726794986,40.6197278059503
"93832",-74.0835726794986,40.6197278059503
"93847",-74.0835726794986,40.6197278059503
"93857",-74.0835726794986,40.6197278059503
"94067",-74.0835726794986,40.6197278059503
"94105",-74.0835726794986,40.6197278059503
"94106",-74.0835726794986,40.6197278059503
"94107",-74.0835726794986,40.6197278059503
"94109",-74.0835726794986,40.6197278059503
"94329",-74.0835726794986,40.6197278059503
"94330",-74.0835726794986,40.6197278059503
"94603",-74.0835726794986,40.6197278059503
"94674",-74.0807429885374,40.6180500147613
"150944",-74.0835726794986,40.6197278059503
