"","lon","lat"
"79268",-73.7987427248963,40.6996831282391
"140661",-73.7987427248963,40.6996831282391
"77663",-73.7967710731693,40.7005140749292
"79193",-73.7967710731693,40.7005140749292
"79195",-73.7967710731693,40.7005140749292
"79310",-73.7967710731693,40.7005140749292
"140880",-73.7967710731693,40.7005140749292
"78136",-73.7975546440497,40.7001970620861
"78137",-73.7975546440497,40.7001970620861
"78138",-73.7975546440497,40.7001970620861
"78245",-73.7975546440497,40.7001970620861
"171283",-73.8002819564839,40.6987196490827
"171284",-73.8002819564839,40.6987196490827
"171285",-73.8002819564839,40.6987196490827
"171409",-73.8002819564839,40.6987196490827
"171410",-73.8002819564839,40.6987196490827
"78379",-73.7964772916006,40.6986937707443
"78761",-73.7964772916006,40.6986937707443
"79665",-73.7964772916006,40.6986937707443
"140051",-73.7964772916006,40.6986937707443
"141210",-73.7964772916006,40.6986937707443
"141505",-73.7964772916006,40.6986937707443
"78003",-73.801054621367,40.6984190621236
"79360",-73.801054621367,40.6984190621236
"141170",-73.801054621367,40.6984190621236
"78682",-73.7983559173091,40.6976019124695
"78615",-73.7962797211689,40.6984381572045
"140045",-73.7962797211689,40.6984381572045
"78360",-73.7978606624331,40.6979935464523
"78361",-73.7978606624331,40.6979935464523
"78362",-73.7978606624331,40.6979935464523
"79584",-73.7978606624331,40.6979935464523
"79684",-73.7978606624331,40.6979935464523
"140056",-73.7978606624331,40.6979935464523
"140057",-73.7978606624331,40.6979935464523
"140058",-73.7978606624331,40.6979935464523
"140197",-73.7978606624331,40.6979935464523
"140200",-73.7978606624331,40.6979935464523
"140239",-73.7978606624331,40.6979935464523
"140249",-73.7978606624331,40.6979935464523
"140649",-73.7978606624331,40.6979935464523
"140878",-73.7978606624331,40.6979935464523
"164156",-73.7978606624331,40.6979935464523
"164172",-73.7978606624331,40.6979935464523
"167068",-73.7978606624331,40.6979935464523
"78044",-73.8031174814641,40.699635799308
"78045",-73.8031174814641,40.699635799308
"78046",-73.8031174814641,40.699635799308
"78688",-73.8031174814641,40.699635799308
"77366",-73.7961505301157,40.69822932561
